V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,y
0.032099999999678996,0.059199999999408,0.04999999999949999,0.131299999998687,0.32639999999673597,0.146499999998535,0.064399999999356,0.057499999999425,0.05019999999949799,0.082399999999176,Female
0.027699999999723,0.050399999999495994,0.046899999999531,0.12949999999870498,0.309499999996905,0.16099999999839,0.073299999999267,0.055599999999444,0.06399999999936,0.082099999999179,Female
0.024699999999753,0.059599999999404,0.03799999999962,0.126099999998739,0.314299999996857,0.160699999998393,0.06979999999930199,0.06059999999939399,0.06599999999933999,0.080199999999198,Female
0.019599999999804,0.038599999999614,0.036299999999637,0.138399999998616,0.358799999996412,0.176399999998236,0.06059999999939399,0.044599999999553996,0.055899999999440994,0.070799999999292,Female
0.017799999999822,0.046799999999531994,0.035099999999648995,0.130699999998693,0.35209999999647895,0.177299999998227,0.06789999999932099,0.05019999999949799,0.057999999999419995,0.06409999999935899,Female
0.018499999999814998,0.044399999999555996,0.038099999999618994,0.13579999999864198,0.358899999996411,0.184099999998159,0.05889999999941099,0.048199999999517996,0.048199999999517996,0.06489999999935099,Female
0.017199999999828,0.042899999999571,0.03799999999962,0.144299999998557,0.362499999996375,0.17459999999825399,0.060099999999398995,0.043799999999561995,0.051399999999485996,0.065199999999348,Female
0.027399999999725998,0.053299999999466996,0.043099999999569,0.13029999999869699,0.326699999996733,0.15999999999839998,0.058399999999415995,0.055199999999447996,0.06569999999934299,0.079899999999201,Female
0.045199999999548,0.065199999999348,0.059499999999404994,0.13199999999867998,0.265699999997343,0.13739999999862598,0.067699999999323,0.064599999999354,0.06019999999939799,0.102499999998975,Female
0.045799999999542,0.06679999999933199,0.05679999999943199,0.133699999998663,0.26239999999737595,0.14179999999858198,0.06719999999932799,0.06489999999935099,0.059599999999404,0.10099999999899,Female
0.030599999999693997,0.056099999999438994,0.055599999999444,0.141399999998586,0.31729999999682695,0.148499999998515,0.06719999999932799,0.05189999999948099,0.049099999999508995,0.08229999999917699,Female
0.031199999999687998,0.05529999999944699,0.053699999999463,0.14279999999857199,0.315799999996842,0.151199999998488,0.066699999999333,0.054899999999451,0.048599999999514,0.079799999999202,Female
0.031199999999687998,0.05549999999944499,0.05379999999946199,0.141299999998587,0.32259999999677397,0.150799999998492,0.066899999999331,0.050999999999489995,0.048099999999519,0.078799999999212,Female
0.029699999999703,0.05509999999944899,0.05549999999944499,0.146299999998537,0.31399999999685996,0.14939999999850598,0.066299999999337,0.05169999999948299,0.04899999999951,0.08299999999916999,Female
0.045499999999544995,0.06299999999936999,0.06039999999939599,0.13399999999866,0.270099999997299,0.13929999999860698,0.061999999999379996,0.062699999999373,0.061499999999385,0.10149999999898499,Female
0.046399999999536,0.063599999999364,0.05909999999940899,0.13579999999864198,0.271299999997287,0.13739999999862598,0.061999999999379996,0.06259999999937399,0.061499999999385,0.100299999998997,Female
0.032599999999674,0.054799999999451995,0.054199999999457994,0.13769999999862298,0.32969999999670296,0.147899999998521,0.059799999999402,0.055699999999442994,0.048499999999514994,0.079099999999209,Female
0.032699999999673,0.053199999999468,0.05379999999946199,0.13989999999860098,0.329399999996706,0.1399999999986,0.055899999999440994,0.05599999999944,0.053499999999464996,0.085599999999144,Female
0.030399999999695997,0.05599999999944,0.04599999999954,0.128899999998711,0.32589999999674096,0.15649999999843497,0.057499999999425,0.054599999999453995,0.06399999999936,0.080199999999198,Female
0.032599999999674,0.056599999999434,0.054299999999457,0.137899999998621,0.327699999996723,0.145099999998549,0.056899999999430996,0.058199999999417995,0.049599999999504,0.08109999999918899,Female
0.033399999999665995,0.054599999999453995,0.053999999999459994,0.14229999999857698,0.33309999999666895,0.148199999998518,0.059199999999408,0.052099999999478994,0.046499999999535,0.07659999999923399,Female
0.022099999999778998,0.045099999999548994,0.037199999999627996,0.142699999998573,0.371299999996287,0.168299999998317,0.052799999999472,0.04599999999954,0.050899999999491,0.063599999999364,Female
0.022499999999775,0.043599999999563994,0.038899999999610996,0.14879999999851198,0.36799999999632,0.17299999999826998,0.055599999999444,0.044299999999557,0.045499999999544995,0.059799999999402,Female
0.018899999999811,0.039099999999608996,0.039499999999605,0.135399999998646,0.41789999999582095,0.159799999998402,0.054099999999459,0.041699999999582994,0.043099999999569,0.050499999999495,Female
0.017399999999826,0.041899999999580995,0.035699999999642996,0.13879999999861198,0.403299999995967,0.170399999998296,0.052399999999476,0.042499999999574996,0.046199999999538,0.051399999999485996,Female
0.017099999999829,0.043199999999567994,0.037699999999623,0.14089999999859099,0.41099999999589,0.162299999998377,0.05379999999946199,0.041799999999582,0.036799999999631995,0.055399999999446,Female
0.019099999999809,0.040799999999591996,0.040099999999599,0.14579999999854198,0.394699999996053,0.171499999998285,0.055199999999447996,0.040099999999599,0.03799999999962,0.054699999999453,Female
0.040399999999595995,0.06249999999937499,0.051099999999489,0.133399999998666,0.282699999997173,0.14119999999858798,0.066099999999339,0.061399999999385994,0.06679999999933199,0.09439999999905599,Female
0.04599999999954,0.066699999999333,0.052399999999476,0.132699999998673,0.27309999999726897,0.13519999999864799,0.060099999999398995,0.068899999999311,0.06499999999935,0.099899999999001,Female
0.022299999999776998,0.044299999999557,0.044099999999559,0.13419999999865798,0.36119999999638797,0.164199999998358,0.05169999999948299,0.04499999999955,0.06339999999936599,0.069599999999304,Female
0.030499999999694997,0.043099999999569,0.047299999999527,0.147099999998529,0.340299999996597,0.16199999999838,0.054799999999451995,0.047499999999525,0.051799999999481997,0.075599999999244,Female
0.030399999999695997,0.048199999999517996,0.044499999999555,0.15069999999849298,0.330599999996694,0.15779999999842198,0.05509999999944899,0.051199999999487995,0.052699999999472995,0.078799999999212,Female
0.028399999999715996,0.051599999999483996,0.048499999999514994,0.14449999999855498,0.33189999999668096,0.15159999999848398,0.05679999999943199,0.056699999999432996,0.05019999999949799,0.079799999999202,Female
0.03199999999968,0.049099999999508995,0.04659999999953399,0.155799999998442,0.31769999999682297,0.15449999999845498,0.058599999999413996,0.054899999999451,0.056599999999434,0.074199999999258,Female
0.033899999999661,0.061699999999383,0.055199999999447996,0.13359999999866398,0.27209999999727896,0.15699999999842998,0.070399999999296,0.059599999999404,0.059599999999404,0.096899999999031,Female
0.034499999999654994,0.060899999999391,0.050899999999491,0.13659999999863398,0.27759999999722396,0.15429999999845698,0.073699999999263,0.059499999999404994,0.05869999999941299,0.09329999999906699,Female
0.023999999999759998,0.042899999999571,0.047299999999527,0.15049999999849498,0.32819999999671795,0.17269999999827298,0.066699999999333,0.048899999999510994,0.047199999999527995,0.071599999999284,Female
0.021099999999789,0.050399999999495994,0.044399999999555996,0.13659999999863398,0.33359999999666395,0.17099999999829,0.069599999999304,0.04829999999951699,0.049099999999508995,0.07589999999924099,Female
0.021599999999783997,0.047799999999521996,0.045899999999540995,0.144399999998556,0.33029999999669696,0.174199999998258,0.068799999999312,0.047999999999519996,0.044899999999550994,0.074099999999259,Female
0.022699999999773,0.044399999999555996,0.048599999999514,0.14309999999856898,0.342499999996575,0.16839999999831598,0.06829999999931699,0.046099999999538996,0.044099999999559,0.071799999999282,Female
0.023999999999759998,0.044499999999555,0.039599999999603994,0.12759999999872398,0.364299999996357,0.15839999999841597,0.057999999999419995,0.049499999999504996,0.06489999999935099,0.069199999999308,Female
0.036499999999635,0.059599999999404,0.061699999999383,0.140299999998597,0.27319999999726796,0.156899999998431,0.069699999999303,0.058399999999415995,0.054599999999453995,0.08909999999910899,Female
0.03499999999965,0.058799999999411996,0.062399999999375996,0.141599999998584,0.276699999997233,0.15699999999842998,0.072299999999277,0.05869999999941299,0.05529999999944699,0.082199999999178,Female
0.026899999999730997,0.049699999999502996,0.054799999999451995,0.15349999999846498,0.31299999999686995,0.16019999999839798,0.066499999999335,0.051099999999489,0.050899999999491,0.073399999999266,Female
0.027299999999726998,0.055899999999440994,0.056399999999436,0.14609999999853898,0.30599999999694,0.161399999998386,0.068499999999315,0.052699999999472995,0.049799999999502,0.07589999999924099,Female
0.028899999999710997,0.046499999999535,0.057999999999419995,0.1499999999985,0.32219999999677795,0.162499999998375,0.068799999999312,0.050299999999497,0.041599999999584,0.071199999999288,Female
0.028499999999714996,0.046999999999529994,0.061299999999387,0.154599999998454,0.312499999996875,0.165599999998344,0.06639999999933599,0.048399999999516,0.041499999999584994,0.074199999999258,Female
0.071599999999284,0.09059999999909399,0.054799999999451995,0.10499999999894999,0.203299999997967,0.11819999999881799,0.059399999999406,0.08259999999917399,0.07959999999920399,0.134899999998651,Female
0.070299999999297,0.087099999999129,0.05899999999941,0.103299999998967,0.20589999999794098,0.11669999999883299,0.05909999999940899,0.083299999999167,0.07969999999920299,0.135599999998644,Female
0.055199999999447996,0.072599999999274,0.057699999999423,0.11449999999885499,0.25739999999742597,0.1299999999987,0.06419999999935799,0.070699999999293,0.066699999999333,0.11099999999888999,Female
0.054999999999449996,0.078699999999213,0.05549999999944499,0.111599999998884,0.250699999997493,0.130799999998692,0.060999999999389994,0.071099999999289,0.06759999999932399,0.11799999999882,Female
0.022499999999775,0.047399999999525995,0.037699999999623,0.134499999998655,0.363199999996368,0.15599999999844,0.057499999999425,0.04999999999949999,0.060499999999394996,0.070699999999293,Female
0.059199999999408,0.077299999999227,0.052499999999474994,0.12039999999879598,0.249299999997507,0.12629999999873698,0.059199999999408,0.07089999999929099,0.06949999999930499,0.115399999998846,Female
0.05909999999940899,0.07169999999928299,0.05909999999940899,0.121499999998785,0.245499999997545,0.132199999998678,0.059699999999402995,0.068799999999312,0.070099999999299,0.11229999999887699,Female
0.028599999999713997,0.056499999999434995,0.053499999999464996,0.150399999998496,0.292099999997079,0.163099999998369,0.07019999999929799,0.055799999999442,0.050699999999493,0.079099999999209,Female
0.028699999999712997,0.06039999999939599,0.052199999999478,0.145699999998543,0.295199999997048,0.162799999998372,0.07049999999929499,0.057299999999427,0.049599999999504,0.077599999999224,Female
0.022499999999775,0.040199999999597995,0.040499999999595,0.14479999999855198,0.36499999999634997,0.171599999998284,0.06369999999936299,0.043299999999567,0.041299999999586993,0.06709999999932899,Female
0.020499999999794998,0.041299999999586993,0.043699999999563,0.136799999998632,0.37489999999625095,0.172599999998274,0.063299999999367,0.04499999999955,0.039599999999603994,0.06229999999937699,Female
0.018599999999813998,0.042699999999572996,0.041899999999580995,0.150299999998497,0.36119999999638797,0.17189999999828098,0.06799999999932,0.044099999999559,0.039699999999603,0.061599999999383995,Female
0.018399999999815998,0.043999999999559995,0.039199999999608,0.145199999998548,0.36189999999638095,0.17389999999826097,0.06799999999932,0.045199999999548,0.038899999999610996,0.06529999999934699,Female
0.022599999999774,0.050099999999499,0.041599999999584,0.13329999999866698,0.33039999999669595,0.170399999998296,0.060999999999389994,0.054299999999457,0.062699999999373,0.07359999999926399,Female
0.024399999999756,0.04829999999951699,0.042599999999574,0.13389999999866098,0.31299999999686995,0.172899999998271,0.06249999999937499,0.05379999999946199,0.072599999999274,0.07599999999924,Female
0.024099999999758998,0.041599999999584,0.043899999999561,0.133799999998662,0.36789999999632095,0.15809999999841898,0.057299999999427,0.047899999999521,0.056699999999432996,0.06869999999931299,Female
0.016599999999833998,0.03399999999966,0.031399999999686,0.134799999998652,0.382299999996177,0.185699999998143,0.057999999999419995,0.045899999999540995,0.058799999999411996,0.052499999999474994,Female
0.016799999999831998,0.038299999999616995,0.029799999999702,0.135899999998641,0.382299999996177,0.172399999998276,0.062399999999375996,0.042599999999574,0.05899999999941,0.060499999999394996,Female
0.018899999999811,0.036799999999631995,0.031799999999682,0.14119999999858798,0.386499999996135,0.17849999999821498,0.054099999999459,0.042699999999572996,0.052899999999470995,0.056599999999434,Female
0.017399999999826,0.036899999999631,0.037499999999625,0.139499999998605,0.38459999999615396,0.181099999998189,0.056899999999430996,0.042499999999574996,0.050899999999491,0.052699999999472995,Female
0.028599999999713997,0.052399999999476,0.044599999999553996,0.143299999998567,0.32259999999677397,0.159299999998407,0.063099999999369,0.054599999999453995,0.056499999999434995,0.07499999999925,Female
0.027799999999722,0.052899999999470995,0.04599999999954,0.143199999998568,0.319599999996804,0.158799999998412,0.06339999999936599,0.05599999999944,0.05509999999944899,0.077199999999228,Female
0.021399999999786,0.039799999999601994,0.043299999999567,0.141299999998587,0.38199999999617995,0.16779999999832199,0.052899999999470995,0.04469999999955299,0.045699999999542995,0.061099999999389,Female
0.018799999999812,0.043699999999563,0.042499999999574996,0.135299999998647,0.38459999999615396,0.162499999998375,0.056299999999436995,0.043899999999561,0.050099999999499,0.06229999999937699,Female
0.019499999999805,0.041699999999582994,0.042699999999572996,0.142699999998573,0.376699999996233,0.173499999998265,0.052799999999472,0.04599999999954,0.047499999999525,0.056899999999430996,Female
0.019899999999800997,0.038299999999616995,0.040699999999593,0.14369999999856298,0.39669999999603295,0.165799999998342,0.051399999999485996,0.039999999999599994,0.045299999999546994,0.058199999999417995,Female
0.043899999999561,0.073799999999262,0.05869999999941299,0.128099999998719,0.252199999997478,0.136499999998635,0.066499999999335,0.070399999999296,0.063199999999368,0.106699999998933,Female
0.030599999999693997,0.055199999999447996,0.045199999999548,0.133799999998662,0.316899999996831,0.166599999998334,0.065199999999348,0.054499999999455,0.054899999999451,0.077099999999229,Female
0.028899999999710997,0.054599999999453995,0.04499999999955,0.13439999999865598,0.32039999999679597,0.163099999998369,0.06399999999936,0.05909999999940899,0.054399999999455995,0.076099999999239,Female
0.023599999999763997,0.049099999999508995,0.042199999999578,0.13549999999864498,0.35469999999645296,0.17789999999822098,0.061699999999383,0.047699999999523,0.042899999999571,0.064699999999353,Female
0.022399999999776,0.04899999999951,0.038799999999612,0.133399999998666,0.357699999996423,0.17029999999829698,0.059799999999402,0.049699999999502996,0.052199999999478,0.066699999999333,Female
0.024299999999757,0.045699999999542995,0.04299999999956999,0.135399999998646,0.36289999999637096,0.16869999999831298,0.063099999999369,0.046699999999533,0.041699999999582994,0.068499999999315,Female
0.025899999999740998,0.044099999999559,0.047499999999525,0.138899999998611,0.36939999999630596,0.16159999999838398,0.062899999999371,0.044799999999552,0.041599999999584,0.063299999999367,Female
0.025799999999741998,0.06569999999934299,0.041799999999582,0.147899999998521,0.268599999997314,0.16399999999835999,0.09059999999909399,0.05199999999948,0.062199999999377996,0.081399999999186,Female
0.02599999999974,0.06419999999935799,0.037499999999625,0.154199999998458,0.276299999997237,0.156899999998431,0.08989999999910099,0.05199999999948,0.061999999999379996,0.08099999999919,Female
0.016399999999835997,0.047599999999523995,0.034199999999658,0.16649999999833498,0.314199999996858,0.169899999998301,0.09029999999909699,0.040299999999597,0.057299999999427,0.063299999999367,Female
0.017299999999827,0.048799999999512,0.031099999999688998,0.15639999999843598,0.31189999999688095,0.18419999999815798,0.08729999999912699,0.042199999999578,0.056099999999438994,0.064699999999353,Female
0.043299999999567,0.067699999999323,0.057599999999423994,0.127299999998727,0.256099999997439,0.1499999999985,0.063599999999364,0.066599999999334,0.062699999999373,0.10509999999894899,Female
0.016599999999833998,0.047999999999519996,0.03499999999965,0.154899999998451,0.32649999999673496,0.178599999998214,0.08269999999917299,0.041299999999586993,0.052399999999476,0.06399999999936,Female
0.019099999999809,0.044599999999553996,0.035099999999648995,0.155199999998448,0.32979999999670195,0.1799999999982,0.087099999999129,0.040799999999591996,0.050599999999493994,0.057699999999423,Female
0.035099999999648995,0.06449999999935499,0.049699999999502996,0.132599999998674,0.27049999999729496,0.15209999999847898,0.07599999999924,0.06499999999935,0.060699999999392996,0.093799999999062,Female
0.035599999999644,0.064799999999352,0.04659999999953399,0.131899999998681,0.264099999997359,0.15619999999843798,0.076399999999236,0.064299999999357,0.06449999999935499,0.09559999999904399,Female
0.021899999999780997,0.046799999999531994,0.048399999999516,0.14389999999856098,0.32439999999675595,0.16429999999835698,0.07359999999926399,0.049399999999506,0.05379999999946199,0.073499999999265,Female
0.023499999999764997,0.048599999999514,0.048099999999519,0.13699999999863,0.31389999999686097,0.17299999999826998,0.066699999999333,0.057299999999427,0.054899999999451,0.07699999999922999,Female
0.022399999999776,0.050799999999491995,0.042099999999578995,0.140199999998598,0.330699999996693,0.16779999999832199,0.06799999999932,0.054499999999455,0.047599999999523995,0.07589999999924099,Female
0.023999999999759998,0.046199999999538,0.045399999999546,0.15179999999848198,0.31899999999681,0.17169999999828298,0.070399999999296,0.051199999999487995,0.046499999999535,0.073799999999262,Female
0.029099999999708998,0.05299999999947,0.050599999999493994,0.14669999999853298,0.294599999997054,0.17249999999827498,0.06529999999934699,0.057999999999419995,0.05359999999946399,0.07659999999923399,Female
0.024399999999756,0.045699999999542995,0.047799999999521996,0.144099999998559,0.258699999997413,0.185399999998146,0.06749999999932499,0.062199999999377996,0.09319999999906799,0.07099999999928999,Female
0.024199999999758,0.047799999999521996,0.053899999999461,0.155499999998445,0.34429999999655697,0.159899999998401,0.06679999999933199,0.046499999999535,0.037699999999623,0.06339999999936599,Female
0.030799999999691997,0.051499999999485,0.058099999999419,0.14339999999856598,0.308399999996916,0.15799999999842,0.06939999999930599,0.050399999999495994,0.050299999999497,0.07969999999920299,Female
0.020199999999797998,0.039699999999603,0.043399999999565994,0.149499999998505,0.35139999999648597,0.175299999998247,0.06569999999934299,0.04829999999951699,0.047999999999519996,0.05849999999941499,Female
0.016799999999831998,0.040799999999591996,0.043699999999563,0.14909999999850898,0.34379999999656197,0.18549999999814498,0.061699999999383,0.05019999999949799,0.049199999999508,0.059199999999408,Female
0.017499999999825,0.04299999999956999,0.045399999999546,0.149299999998507,0.34989999999650095,0.178099999998219,0.061099999999389,0.048799999999512,0.048699999999512994,0.058199999999417995,Female
0.018099999999818997,0.036399999999635994,0.043599999999563994,0.16239999999837598,0.34329999999656696,0.179699999998203,0.065899999999341,0.041899999999580995,0.050499999999495,0.058199999999417995,Female
0.024999999999749997,0.04999999999949999,0.049599999999504,0.141699999998583,0.32399999999676,0.174199999998258,0.066499999999335,0.050399999999495994,0.049299999999506995,0.069299999999307,Female
0.024499999999755,0.050099999999499,0.052499999999474994,0.146599999998534,0.327899999996721,0.173399999998266,0.06599999999933999,0.05019999999949799,0.043699999999563,0.065099999999349,Female
0.019099999999809,0.038899999999610996,0.049299999999506995,0.150899999998491,0.36769999999632297,0.17379999999826198,0.06749999999932499,0.038699999999612995,0.040699999999593,0.05339999999946599,Female
0.018799999999812,0.041899999999580995,0.043999999999559995,0.148699999998513,0.36409999999635895,0.172899999998271,0.064599999999354,0.043899999999561,0.044199999999557996,0.056899999999430996,Female
0.019999999999799997,0.042899999999571,0.046399999999536,0.148199999998518,0.360899999996391,0.17059999999829398,0.064799999999352,0.043399999999565994,0.044799999999552,0.057999999999419995,Female
0.020099999999798997,0.03899999999961,0.048399999999516,0.15099999999848998,0.35739999999642597,0.17699999999823,0.06639999999933599,0.042299999999576995,0.040399999999595995,0.057999999999419995,Female
0.031899999999680996,0.057399999999425994,0.053999999999459994,0.1299999999987,0.31889999999681096,0.148399999998516,0.06979999999930199,0.056699999999432996,0.051299999999487,0.08159999999918399,Female
0.036999999999629996,0.068499999999315,0.047799999999521996,0.13279999999867198,0.273899999997261,0.150899999998491,0.068099999999319,0.05889999999941099,0.062199999999377996,0.099899999999001,Female
0.03899999999961,0.061699999999383,0.049099999999508995,0.13659999999863398,0.26839999999731595,0.156899999998431,0.070299999999297,0.057299999999427,0.06019999999939799,0.10049999999899499,Female
0.024599999999754,0.045299999999546994,0.043899999999561,0.14719999999852798,0.340299999996597,0.169099999998309,0.06079999999939199,0.047699999999523,0.04999999999949999,0.071099999999289,Female
0.022799999999772,0.04999999999949999,0.043999999999559995,0.139399999998606,0.33789999999662096,0.17099999999829,0.06679999999933199,0.046999999999529994,0.048599999999514,0.07249999999927499,Female
0.021399999999786,0.04899999999951,0.042199999999578,0.144599999998554,0.352399999996476,0.16049999999839498,0.068599999999314,0.048499999999514994,0.044599999999553996,0.068199999999318,Female
0.024199999999758,0.04469999999955299,0.043099999999569,0.151399999998486,0.34389999999656096,0.172099999998279,0.06229999999937699,0.043099999999569,0.044299999999557,0.07089999999929099,Female
0.044599999999553996,0.066899999999331,0.048799999999512,0.132599999998674,0.23439999999765598,0.14899999999851,0.066099999999339,0.07089999999929099,0.078699999999213,0.10799999999891999,Female
0.041699999999582994,0.066099999999339,0.051799999999481997,0.1299999999987,0.22959999999770397,0.145699999998543,0.069299999999307,0.069599999999304,0.086299999999137,0.10989999999890099,Female
0.026899999999730997,0.050299999999497,0.044899999999550994,0.131799999998682,0.296899999997031,0.16569999999834298,0.060099999999398995,0.057899999999421,0.08419999999915799,0.081299999999187,Female
0.028899999999710997,0.05549999999944499,0.043399999999565994,0.13739999999862598,0.290799999997092,0.16109999999838898,0.06189999999938099,0.05899999999941,0.07089999999929099,0.09109999999908899,Female
0.032199999999678,0.056299999999436995,0.05299999999947,0.13579999999864198,0.32259999999677397,0.151199999998488,0.062899999999371,0.056599999999434,0.049299999999506995,0.08009999999919899,Female
0.026599999999734,0.049199999999508,0.043699999999563,0.140599999998594,0.28409999999715896,0.16649999999833498,0.057799999999421994,0.061699999999383,0.073799999999262,0.09599999999903999,Female
0.028299999999717,0.047299999999527,0.046699999999533,0.13769999999862298,0.290399999997096,0.161399999998386,0.066099999999339,0.057299999999427,0.076799999999232,0.08799999999911999,Female
0.029799999999702,0.0599999999994,0.048199999999517996,0.138599999998614,0.31509999999684896,0.15669999999843298,0.066899999999331,0.054499999999455,0.049699999999502996,0.080499999999195,Female
0.029799999999702,0.0599999999994,0.048199999999517996,0.138599999998614,0.31509999999684896,0.15669999999843298,0.066899999999331,0.054499999999455,0.049699999999502996,0.080499999999195,Female
0.021199999999788,0.041899999999580995,0.043399999999565994,0.136699999998633,0.38189999999618096,0.16429999999835698,0.06079999999939199,0.042799999999572,0.040899999999591,0.066099999999339,Female
0.020199999999797998,0.04659999999953399,0.037899999999620994,0.14179999999858198,0.371199999996288,0.16589999999834099,0.059799999999402,0.047099999999529,0.041899999999580995,0.06759999999932399,Female
0.019699999999803,0.047699999999523,0.03599999999964,0.14099999999858998,0.380499999996195,0.170499999998295,0.060999999999389994,0.043699999999563,0.037699999999623,0.062199999999377996,Female
0.021299999999787,0.041599999999584,0.03799999999962,0.14119999999858798,0.380599999996194,0.174799999998252,0.05849999999941499,0.041099999999589,0.039299999999606997,0.063599999999364,Female
0.034199999999658,0.058299999999417,0.059799999999402,0.140499999998595,0.286499999997135,0.145499999998545,0.069599999999304,0.06039999999939599,0.06039999999939599,0.084799999999152,Female
0.037799999999622,0.057599999999423994,0.06189999999938099,0.13989999999860098,0.284899999997151,0.148699999998513,0.068199999999318,0.06019999999939799,0.057299999999427,0.08349999999916499,Female
0.033099999999669,0.050799999999491995,0.05889999999941099,0.14009999999859898,0.312199999996878,0.150599999998494,0.069199999999308,0.05529999999944699,0.048599999999514,0.08119999999918799,Female
0.028299999999717,0.046399999999536,0.056099999999438994,0.152199999998478,0.328499999996715,0.154699999998453,0.06499999999935,0.051399999999485996,0.045199999999548,0.072199999999278,Female
0.026999999999729997,0.050299999999497,0.048799999999512,0.154199999998458,0.316499999996835,0.15509999999844898,0.06699999999933,0.049099999999508995,0.055799999999442,0.07619999999923799,Female
0.026599999999734,0.049499999999504996,0.054999999999449996,0.14499999999854998,0.33599999999664,0.157099999998429,0.064299999999357,0.051199999999487995,0.04469999999955299,0.07059999999929399,Female
0.02799999999972,0.04899999999951,0.054299999999457,0.15339999999846599,0.323399999996766,0.15369999999846298,0.07049999999929499,0.05169999999948299,0.046299999999536996,0.069699999999303,Female
0.030999999999689998,0.058799999999411996,0.050599999999493994,0.13399999999866,0.31279999999687197,0.153599999998464,0.065499999999345,0.057599999999423994,0.04999999999949999,0.08609999999913899,Female
0.030499999999694997,0.059499999999404994,0.046799999999531994,0.13629999999863698,0.31339999999686596,0.153799999998462,0.067799999999322,0.056599999999434,0.050499999999495,0.084799999999152,Female
0.023299999999766997,0.039299999999606997,0.040599999999593996,0.14669999999853298,0.35029999999649697,0.164399999998356,0.057599999999423994,0.04599999999954,0.050999999999489995,0.08079999999919199,Female
0.021999999999779998,0.046099999999538996,0.038799999999612,0.13029999999869699,0.371199999996288,0.16789999999832098,0.06639999999933599,0.043099999999569,0.045199999999548,0.06899999999930999,Female
0.019199999999808,0.042299999999576995,0.039599999999603994,0.14399999999856,0.369799999996302,0.175299999998247,0.061199999999387994,0.042199999999578,0.039799999999601994,0.066599999999334,Female
0.02099999999979,0.039499999999605,0.039999999999599994,0.14279999999857199,0.36619999999633795,0.17679999999823198,0.061199999999387994,0.042099999999578995,0.04469999999955299,0.06569999999934299,Female
0.047099999999529,0.065099999999349,0.064399999999356,0.13399999999866,0.247899999997521,0.14289999999857098,0.071499999999285,0.066899999999331,0.057599999999423994,0.102599999998974,Female
0.036099999999639,0.054799999999451995,0.055399999999446,0.13739999999862598,0.266799999997332,0.160099999998399,0.06679999999933199,0.063499999999365,0.06499999999935,0.09409999999905899,Female
0.034299999999657,0.055199999999447996,0.050099999999499,0.141899999998581,0.271299999997287,0.158799999998412,0.066499999999335,0.061799999999381995,0.07239999999927599,0.087699999999123,Female
0.023699999999762997,0.04199999999958,0.045299999999546994,0.142499999998575,0.33309999999666895,0.17569999999824298,0.06039999999939599,0.04999999999949999,0.055699999999442994,0.071599999999284,Female
0.022499999999775,0.046699999999533,0.045499999999544995,0.143299999998567,0.321299999996787,0.17299999999826998,0.06789999999932099,0.048899999999510994,0.060699999999392996,0.07019999999929799,Female
0.020799999999792,0.043899999999561,0.04469999999955299,0.14309999999856898,0.341499999996585,0.16949999999830498,0.06489999999935099,0.048899999999510994,0.047499999999525,0.075199999999248,Female
0.021399999999786,0.041799999999582,0.043399999999565994,0.1499999999985,0.334399999996656,0.172899999998271,0.064399999999356,0.047499999999525,0.050999999999489995,0.07319999999926799,Female
